410418418	20140218	201402	2014	2014.1315	GIN	CONAKRY	GIN								SLE	FREETOWN	SLE								1	043	043	04	1	2.8	8	1	8	-1.76678445229682	4	Conakry, Capitale d'Etat-Zone Speciale de Conakry, Guinea	GV	GV04	40713	9.50917	-13.7122	-1178387	4	Freetown, Western Area, Sierra Leone	SL	SL04	111381	8.49	-13.2342	-1315606	4	Conakry, Capitale d'Etat-Zone Speciale de Conakry, Guinea	GV	GV04	40713	9.50917	-13.7122	-1178387	20150218233000	http://aircargoworld.com/Air-Cargo-World-News/2015/02/li%C3%A8ge-important-hub-fight-against-ebola/7032
410418419	20140218	201402	2014	2014.1315	GOV	FIRE DEPARTMENT						GOV													1	010	010	01	1	0.0	3	1	3	-0.87847730600293	3	Middletown, Ohio, United States	US	USOH	OH033	40.7737	-82.7918	1056424	0								3	Middletown, Ohio, United States	US	USOH	OH033	40.7737	-82.7918	1056424	20150218233000	http://www.journal-news.com/news/news/crime-law/narcan-rebate-supported-by-local-fire-police-depar/nkDks/
410418420	20140218	201402	2014	2014.1315	GOV	STATE OFFICIAL						GOV													0	010	010	01	1	0.0	1	1	1	0.87260034904014	3	Hillsboro, Ohio, United States	US	USOH	OH081	40.3334	-80.6251	1063804	0								3	Hillsboro, Ohio, United States	US	USOH	OH081	40.3334	-80.6251	1063804	20150218233000	http://www.timesgazette.com/news/home_top-news/151933542/City-county-disagree-over-2015-housing-grant
410418421	20140218	201402	2014	2014.1315	GOV	STATE OFFICIAL						GOV			USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	0.87260034904014	3	Hillsboro, Ohio, United States	US	USOH	OH081	40.3334	-80.6251	1063804	3	Hillsboro, Ohio, United States	US	USOH	OH081	40.3334	-80.6251	1063804	3	Hillsboro, Ohio, United States	US	USOH	OH081	40.3334	-80.6251	1063804	20150218233000	http://www.timesgazette.com/news/home_top-news/151933542/City-county-disagree-over-2015-housing-grant
410418422	20140218	201402	2014	2014.1315	JUD	CIRCUIT COURT OF APPEALS						JUD													1	020	020	02	1	3.0	4	1	4	0.41753653444677	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20150218233000	http://www.washingtontimes.com/news/2015/feb/18/mississippi-appeals-blocked-abortion-law-to-us-sup/
410418423	20140218	201402	2014	2014.1315	LBN	LEBANON	LBN																		1	040	040	04	1	1.0	4	1	4	-2.34375	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	0								4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20150218233000	http://www.dailystar.com.lb/News/Lebanon-News/2015/Feb-19/287969-hariri-kaag-discuss-presidential-stalemate-security-refugee-crisis.ashx
410418424	20140218	201402	2014	2014.1315	LBR	LIBERIA	LBR								SLE	SIERRA LEONE	SLE								1	043	043	04	1	2.8	2	1	2	-1.76678445229682	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	4	Conakry, Capitale d'Etat-Zone Speciale de Conakry, Guinea	GV	GV04	40713	9.50917	-13.7122	-1178387	4	Conakry, Capitale d'Etat-Zone Speciale de Conakry, Guinea	GV	GV04	40713	9.50917	-13.7122	-1178387	20150218233000	http://aircargoworld.com/Air-Cargo-World-News/2015/02/li%C3%A8ge-important-hub-fight-against-ebola/7032
410418425	20140218	201402	2014	2014.1315	LBR	MONROVIA	LBR								SLE	FREETOWN	SLE								1	043	043	04	1	2.8	8	1	8	-1.76678445229682	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	4	Freetown, Western Area, Sierra Leone	SL	SL04	111381	8.49	-13.2342	-1315606	4	Conakry, Capitale d'Etat-Zone Speciale de Conakry, Guinea	GV	GV04	40713	9.50917	-13.7122	-1178387	20150218233000	http://aircargoworld.com/Air-Cargo-World-News/2015/02/li%C3%A8ge-important-hub-fight-against-ebola/7032
410418426	20140218	201402	2014	2014.1315	LEG	LAWMAKER						LEG			USA	UNITED STATES	USA								1	051	051	05	1	3.4	1	1	1	-3.64741641337386	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20150218233000	http://www.aurorasentinel.com/opinion/editorial-let-colorado-state-lawmakers-end-traffic-camera-cash-cows/
410418427	20140218	201402	2014	2014.1315	NGA	NIGERIA	NGA								NGAELIGOV	OLUSEGUN OBASANJO	NGA					ELI	GOV		0	112	112	11	3	-2.0	4	1	4	-1.01716465352829	4	Jega, Kebbi, Nigeria	NI	NI40	191021	12.2175	4.37917	-2013576	4	Jega, Kebbi, Nigeria	NI	NI40	191021	12.2175	4.37917	-2013576	4	Jega, Kebbi, Nigeria	NI	NI40	191021	12.2175	4.37917	-2013576	20150218233000	http://www.punchng.com/politics/obasanjos-support-for-buhari-patriotic-mamora/
